price,types,address,latitude,longitude,date,beds,baths,sq.,bath,reception,receptions,bed,total_Beds,total_Baths,total_Receptions,FlatType,index
285000,1 bed flat for sale ,"Maybank Avenue, Sudbury, Wembley HA0",51.555713,-0.327863,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3599
1395000,2 bed flat for sale ,"Old Brompton Road, Earls Court, London SW5",51.489351,-0.191083,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3600
275000,1 bed flat for sale ,"Greenhill Court, Greenhill Terrace, Woolwich, London SE18",51.486899,0.055648,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3601
475000,3 bed terraced house for sale ,"Goldsmith Avenue, London E12",51.544733,0.052513,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3602
142500,2 bed flat for sale ,"Watney Close, Purley, Surrey, . CR8",51.332312,-0.12163,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3603
375000,1 bed flat for sale ,"College Park Close, Hither Green, London SE13",51.457093,-0.007221,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3604
335000,2 bed flat for sale ,"Nigel Close, Northolt UB5",51.540401,-0.383602,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3605
875000,4 bed detached house for sale ,"Trinity Close, South Croydon, Surrey, England CR2",51.348823,-0.084982,8/25/2021,4,2,0,0,0,2,0,4,2,2,detached house,3606
799950,2 bed flat for sale ,"Mornington Terrace, Camden, London NW1",51.534174,-0.142227,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3607
6e+05,Land for sale ,"Brighton Road, Purley CR8",51.326698,-0.129761,8/25/2021,0,0,0,0,0,0,0,0,0,0,Land,3608
425000,2 bed end terrace house for sale ,"Eden Road, Beckenham BR3",51.4,-0.05,8/25/2021,2,0,0,1,1,0,0,2,1,1,end terrace house,3609
2300000,3 bed flat for sale ,"Upper Ground, London SE1",51.507644,-0.107208,8/25/2021,3,0,0,1,1,0,0,3,1,1,flat,3610
525000,1 bed flat for sale ,"Pemberton Gardens, Archway, London N19",51.562647,-0.131631,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3611
1700000,2 bed flat for sale ,"Southwark Bridge Road, London SE1",51.497145,-0.099836,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3612
750000,4 bed detached bungalow for sale ,"Grand Avenue, Berrylands, Surbiton KT5",51.389623,-0.276683,8/25/2021,4,0,0,1,1,0,0,4,1,1,detached bungalow,3613
350000,2 bed flat for sale ,"Felnex Avenue, Wallington SM6",51.377801,-0.157546,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3614
285000,2 bed flat for sale ,"District Road, Wembley HA0",51.552539,-0.315087,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3615
9950000,7 bed terraced house for sale ,"Albert Bridge Road, Battersea, London SW11",51.475681,-0.164049,8/25/2021,7,6,0,0,0,7,0,7,6,7,terraced house,3616
385000,2 bed end terrace house for sale ,"Cleave Avenue, Hayes UB3",51.494373,-0.423606,8/25/2021,2,0,675,1,1,0,0,2,1,1,end terrace house,3617
950000,4 bed end terrace house for sale ,"400 Queensbridge Road, Hackney, London E8",51.5457,-0.06946,8/25/2021,4,0,0,0,0,0,0,4,0,0,end terrace house,3618
270000,2 bed flat for sale ,"Pincott Road, Bexleyheath DA6",51.454691,0.147704,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3619
950000,3 bed terraced house for sale ,"Dunstans Road, London SE22",51.453077,-0.06371,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3620
4e+05,2 bed flat for sale ,"Parchmore Road, Thornton Heath CR7",51.401881,-0.100282,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3621
1100000,4 bed property for sale ,"Meadow Walk, London E18",51.586032,0.023056,8/25/2021,4,2,0,0,1,0,0,4,2,1,property,3622
750000,3 bed end terrace house for sale ,"Ickworth Park Road, London E17",51.587318,-0.033649,8/25/2021,3,2,0,0,1,0,0,3,2,1,end terrace house,3623
289950,1 bed flat for sale ,"Ravensroost, Beulah Hill, Upper Norwood, London SE19",51.412519,-0.089382,8/25/2021,0,0,0,0,0,0,1,1,0,0,flat,3624
425000,2 bed terraced house for sale ,"Chipstead Valley Road, Coulsdon CR5",51.319458,-0.142276,8/25/2021,2,0,0,0,0,0,0,2,0,0,terraced house,3625
315000,2 bed flat for sale ,"Taywood Road, Northolt UB5",51.529792,-0.378491,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3626
899000,2 bed flat for sale ,"Fitzjohns Avenue, London NW3",51.554226,-0.177896,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3627
475000,3 bed terraced house for sale ,"Coldharbour Road, Waddon, Croydon CR0",51.363087,-0.115559,8/25/2021,3,0,0,0,0,0,0,3,0,0,terraced house,3628
1200000,5 bed end terrace house for sale ,"Lavenham Road, Southfields, London SW18",51.442413,-0.20213,8/25/2021,5,2,0,0,0,2,0,5,2,2,end terrace house,3629
875000,2 bed flat for sale ,"Cambridge Square, London W2",51.51661,-0.168366,8/25/2021,2,2,797,0,1,0,0,2,2,1,flat,3630
1650000,3 bed flat for sale ,"Radnor Place, London W2",51.51539,-0.170865,8/25/2021,3,3,"1,412",0,1,0,0,3,3,1,flat,3631
660000,2 bed flat for sale ,"Victory Place, London E14",51.5107,-0.034922,8/25/2021,2,2,765,0,1,0,0,2,2,1,flat,3632
525000,4 bed property for sale ,"Cherrydown Avenue, London E4",51.61882,-0.019903,8/25/2021,4,0,0,1,1,0,0,4,1,1,property,3633
1200000,5 bed detached house for sale ,"Romanhurst Avenue, Bromley BR2",51.394798,-0.000486,8/25/2021,5,2,"2,683",0,0,3,0,5,2,3,detached house,3634
499995,2 bed end terrace house for sale ,"Belmont Close, Highams Park, London. E4",51.610459,0.0052,8/25/2021,2,2,0,0,1,0,0,2,2,1,end terrace house,3635
5000,Parking/garage for sale ,"Garage Rear Of 144 Stanley Avenue, Romford, Essex RM2",51.579712,0.195401,8/25/2021,0,0,0,0,0,0,0,0,0,0,Parking/garage,3636
4500000,5 bed flat for sale ,"Fielding Court, 28 Earlham Street, Covent Garden, London WC2H",51.5136,-0.1272,8/25/2021,5,3,"2,498",0,0,2,0,5,3,2,flat,3637
6e+05,2 bed maisonette for sale ,"Walthamstow, Waltham Forest, London E17",51.587829,0.001778,8/25/2021,2,0,0,1,1,0,0,2,1,1,maisonette,3638
7e+05,1 bed flat for sale ,"Ainger Road, Primrose Hill, London NW3",51.541149,-0.159161,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3639
110000,2 bed flat for sale ,"2A Putney Road, Enfield, Middlesex EN3",51.674377,-0.037135,8/25/2021,2,0,0,0,0,0,0,2,0,0,flat,3640
1795000,3 bed flat for sale ,"Mancroft Court, London NW8",51.540388,-0.173435,8/25/2021,3,2,"1,187",0,1,0,0,3,2,1,flat,3641
3e+05,1 bed flat for sale ,"Kirkland Drive, Enfield EN2",51.663127,-0.093727,8/25/2021,0,0,417,1,0,0,1,1,1,0,flat,3642
520000,3 bed terraced house for sale ,"Halley Road, London E7",51.545246,0.039022,8/25/2021,3,2,0,0,0,2,0,3,2,2,terraced house,3643
1500000,3 bed flat for sale ,"Wards Wharf Approach, London E16",51.500882,0.038208,8/25/2021,3,2,"3,261",0,0,2,0,3,2,2,flat,3644
8e+05,3 bed terraced house for sale ,"Elton Road, Kingston Upon Thames KT2",51.414573,-0.290668,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3645
1095000,2 bed flat for sale ,"Midford Place, London W1T",51.523127,-0.137637,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3646
575000,2 bed flat for sale ,"Friern Park, North Finchley, London N12",51.615728,-0.165749,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3647
495000,2 bed flat for sale ,"2 Dobson Walk, Camberwell SE5",51.479719,-0.089268,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3648
750000,3 bed terraced house for sale ,"Roseberry Gardens, London N4",51.579557,-0.094702,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3649
1725000,3 bed property for sale ,"Bristol Mews, London W9",51.523391,-0.185792,8/25/2021,3,3,0,0,1,0,0,3,3,1,property,3650
875000,4 bed semi-detached house for sale ,"Cranborne Gardens, Upminster RM14",51.557593,0.245741,8/25/2021,4,3,0,0,0,2,0,4,3,2,semi-detached house,3651
7e+05,5 bed semi-detached house for sale ,"Sunningdale Avenue, Feltham TW13",51.440555,-0.387043,8/25/2021,5,2,0,0,1,0,0,5,2,1,semi-detached house,3652
365000,2 bed flat for sale ,"Shillishaw Lodge 206 Butcher Road, London E16",51.512106,0.019902,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3653
210000,1 bed flat for sale ,"Naunton Way, Hornchurch RM12",51.553169,0.21786,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3654
95000,2 bed flat for sale ,"Chesham Apartments, 60 Parade Gardens, Waltham Forest, Chingford E4",51.603266,-0.01434,8/25/2021,2,0,753,1,0,0,0,2,1,0,flat,3655
4e+05,3 bed detached house for sale ,"111 Grand Drive, Raynes Park, London SW20",51.40237,-0.22993,8/25/2021,3,0,0,0,0,0,0,3,0,0,detached house,3656
5e+05,2 bed terraced house for sale ,"Arncliffe Close, London N11",51.611097,-0.146887,8/25/2021,2,0,0,1,1,0,0,2,1,1,terraced house,3657
650000,2 bed flat for sale ,"Larden Road, Acton, London W3",51.505901,-0.253322,8/25/2021,2,0,0,1,0,2,0,2,1,2,flat,3658
485000,3 bed terraced house for sale ,"Malden Way, New Malden KT3",51.390216,-0.266887,8/25/2021,3,0,0,1,1,0,0,3,1,1,terraced house,3659
325000,2 bed terraced house for sale ,"Bensham Manor Road, Thornton Heath CR7",51.396316,-0.097792,8/25/2021,2,0,0,1,1,0,0,2,1,1,terraced house,3660
250000,2 bed flat for sale ,"Greenwood Mansions, Lansbury Avenue IG11",51.537634,0.106457,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3661
545000,2 bed flat for sale ,"11 Makers Yard, 3Yp, London E3",51.521131,-0.009826,8/25/2021,2,2,757,0,1,0,0,2,2,1,flat,3662
545000,2 bed flat for sale ,"11 Makers Yard, 3Yp, London E3",51.521131,-0.009826,8/25/2021,2,2,757,0,1,0,0,2,2,1,flat,3663
1295000,3 bed shared accommodation for sale ,"Marsham Street, Westminster, London SW1P",51.494384,-0.128719,8/25/2021,3,2,0,0,1,0,0,3,2,1,shared accommodation,3664
2100000,3 bed flat for sale ,"Damac Tower, Nine Elms, Bondway SW8",51.483928,-0.125515,8/25/2021,3,3,"1,427",0,1,0,0,3,3,1,flat,3665
290000,2 bed maisonette for sale ,"Flintmill Crescent, Eltham SE3",51.465993,0.045289,8/25/2021,2,0,0,1,1,0,0,2,1,1,maisonette,3666
8e+05,3 bed terraced house for sale ,"New Road, Ham, Richmond TW10",51.434536,-0.311594,8/25/2021,3,2,0,0,0,2,0,3,2,2,terraced house,3667
775000,4 bed semi-detached house for sale ,"Greenfield Avenue, Surbiton KT5",51.389301,-0.279569,8/25/2021,4,2,0,0,0,3,0,4,2,3,semi-detached house,3668
685000,2 bed flat for sale ,"Loftus Road, London W12",51.506472,-0.230842,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3669
1950000,4 bed detached house for sale ,"Dobree Avenue, London NW10",51.542755,-0.229454,8/25/2021,4,2,"2,227",0,0,3,0,4,2,3,detached house,3670
72500,2 bed flat for sale ,"Chaplin House, Sidcup High Street, Bexley, Kent DA14",51.426976,0.102037,8/25/2021,2,0,0,1,0,0,0,2,1,0,flat,3671
8250000,2 bed flat for sale ,"King Street, Covent Garden, London WC2E",51.512006,-0.124019,8/25/2021,2,3,0,0,0,2,0,2,3,2,flat,3672
375000,2 bed flat for sale ,"Thrale Road, Furzedown, London SW16",51.42774,-0.143987,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3673
850000,2 bed flat for sale ,"Percy Circus, London WC1X",51.529535,-0.114535,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3674
1150000,3 bed terraced house for sale ,"Green Lanes, London N16",51.552615,-0.086114,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3675
695000,3 bed semi-detached house for sale ,"Beverley Road, Worcester Park KT4",51.377168,-0.232018,8/25/2021,3,0,0,1,0,2,0,3,1,2,semi-detached house,3676
279950,2 bed flat for sale ,"Kingston Road, Surbiton KT5",51.377601,-0.280007,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3677
112000,1 bed flat for sale ,"Lariat Court, Ketch Street, Barking And Dagenham, Essex IG11",51.533534,0.084335,8/25/2021,0,0,0,1,0,0,1,1,1,0,flat,3678
270000,2 bed flat for sale ,"Green Lanes, London N13",51.618698,-0.107671,8/25/2021,2,0,440,1,1,0,0,2,1,1,flat,3679
750000,1 bed flat for sale ,"Queensborough Terrace, London W2",51.513177,-0.185952,8/25/2021,0,0,624,1,1,0,1,1,1,1,flat,3680
8e+05,3 bed end terrace house for sale ,"Lonsdale Road, London E11",51.573038,0.017955,8/25/2021,3,0,0,1,1,0,0,3,1,1,end terrace house,3681
550000,3 bed semi-detached house for sale ,"Dickerage Road, New Malden KT3",51.407617,-0.273597,8/25/2021,3,2,0,0,1,0,0,3,2,1,semi-detached house,3682
320000,2 bed end terrace house for sale ,"Woodrush Way, Chadwell Heath, Essex RM6",51.582622,0.130044,8/25/2021,2,0,0,1,1,0,0,2,1,1,end terrace house,3683
390000,3 bed end terrace house for sale ,"Walton Road, London E12",51.550353,0.064315,8/25/2021,3,2,0,0,0,2,0,3,2,2,end terrace house,3684
315000,1 bed flat for sale ,"Argyle Road, London W13",51.514955,-0.320638,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3685
649950,4 bed bungalow for sale ,"Birkbeck Road, Enfield EN2",51.667476,-0.080612,8/25/2021,4,0,0,1,0,2,0,4,1,2,bungalow,3686
2e+06,2 bed flat for sale ,"Millbank Quarter, 9 Millbank, Westminster SW1P",51.495192,-0.1255,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3687
580000,3 bed property for sale ,"Clova Road, London E7",51.546283,0.017962,8/25/2021,3,2,0,0,1,0,0,3,2,1,property,3688
475000,2 bed flat for sale ,"Edith Villas, London W14",51.491459,-0.206272,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3689
3e+05,2 bed maisonette for sale ,"Eastern Avenue, Gants Hill IG2",51.576738,0.06541,8/25/2021,2,0,0,1,1,0,0,2,1,1,maisonette,3690
475000,2 bed flat for sale ,"Sheen Court, Richmond TW10",51.465303,-0.282803,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3691
10000,Parking/garage for sale ,"North Road, Ilford, Essex IG3",51.561748,0.094139,8/25/2021,0,0,0,0,0,0,0,0,0,0,Parking/garage,3692
225000,Studio for sale ,"Lower Mortlake Road, Kew, Richmond TW9",51.466251,-0.293922,8/25/2021,0,0,0,1,1,0,0,0,1,1,Studio,3693
4650000,10 bed semi-detached house for sale ,"Wimbledon Park Road, London SW18",51.45286,-0.19903,8/25/2021,10,6,0,0,0,3,0,10,6,3,semi-detached house,3694
1e+06,5 bed terraced house for sale ,"Shorrolds Road, London SW6",51.481263,-0.201064,8/25/2021,5,0,0,0,0,2,0,5,0,2,terraced house,3695
118750,2 bed flat for sale ,"Union Square, Perivale, London UB6",51.539796,-0.306937,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3696
106875,2 bed flat for sale ,"Union Square, Perivale, London UB6",51.539796,-0.306937,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3697
5e+05,2 bed flat for sale ,"Grosvenor Road, Wanstead E11",51.580118,0.029205,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3698
1095000,4 bed terraced house for sale ,"Ealing Park Gardens, London W5",51.494998,-0.313048,8/25/2021,4,2,"1,501",0,0,2,0,4,2,2,terraced house,3699
450000,2 bed flat for sale ,"Kingston Road, London SW20",51.410514,-0.217354,8/25/2021,2,0,0,1,0,2,0,2,1,2,flat,3700
270000,1 bed flat for sale ,"Mansfield Road, Ilford IG1",51.559841,0.068699,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3701
880000,2 bed detached house for sale ,"Gondar Gardens, London NW6",51.551521,-0.201494,8/25/2021,2,0,0,1,1,0,0,2,1,1,detached house,3702
1420000,4 bed property for sale ,"Torbay Road, London NW6",51.541771,-0.20411,8/25/2021,4,3,0,0,1,0,0,4,3,1,property,3703
625000,2 bed flat for sale ,"Blagrove Road, Teddington TW11",51.417514,-0.319651,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3704
120000,2 bed flat for sale ,"Watney Close, Purley, Croydon, Croydon CR8",51.331128,-0.122959,8/25/2021,2,0,0,1,0,0,0,2,1,0,flat,3705
4e+05,3 bed houseboat for sale ,"St. Katharines Way, London E1W",51.506507,-0.071803,8/25/2021,3,2,"1,394",0,1,0,0,3,2,1,houseboat,3706
750000,3 bed flat for sale ,"Howard Road, Stanmore HA7",51.605224,-0.297122,8/25/2021,3,2,"1,093",0,0,0,0,3,2,0,flat,3707
399950,2 bed flat for sale ,"Catherall Road, London N5",51.558573,-0.091346,8/25/2021,2,0,0,0,0,0,0,2,0,0,flat,3708
7925000,4 bed terraced house for sale ,"Park Street, London W1K",51.511298,-0.15465,8/25/2021,4,3,0,0,0,2,0,4,3,2,terraced house,3709
750000,3 bed terraced house for sale ,"Scotts Road, Leyton, London E10",51.566661,-0.006219,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3710
650000,4 bed terraced house for sale ,"Acorn Way, Orpington BR6",51.362957,0.064073,8/25/2021,4,3,"1,423",0,1,0,0,4,3,1,terraced house,3711
1650000,4 bed flat for sale ,"Morpeth Terrace, Westminster, London SW1P",51.494556,-0.139574,8/25/2021,4,2,0,0,0,2,0,4,2,2,flat,3712
635000,2 bed flat for sale ,"Kingston Road, London SW20",51.409967,-0.210281,8/25/2021,2,2,850,0,1,0,0,2,2,1,flat,3713
475000,2 bed flat for sale ,"Shipbuilding Way, London E13",51.532192,0.039895,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3714
177500,1 bed flat for sale ,"15 Culvert Drive, London E3",51.528076,-0.010404,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3715
325000,2 bed semi-detached house for sale ,"Bourne Street, Croydon CR0",51.37414,-0.107336,8/25/2021,2,0,0,1,0,2,0,2,1,2,semi-detached house,3716
750000,2 bed flat for sale ,"Kilburn High Road, London NW6",51.542973,-0.198934,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3717
7e+05,2 bed flat for sale ,"Kilburn High Road, London NW6",51.542973,-0.198934,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3718
180000,1 bed flat for sale ,"Woodville Grove, Welling, Kent DA16",51.463452,0.104477,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3719
345000,3 bed terraced house for sale ,"Ellenborough Road, Sidcup DA14",51.420398,0.128645,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3720
295000,2 bed flat for sale ,"Hornbeam Way, Bromley BR2",51.3838,0.057963,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3721
999995,2 bed flat for sale ,"Spitfire Building, 71 Collier Street, London N1",51.5316,-0.119934,8/25/2021,2,2,690,0,1,0,0,2,2,1,flat,3722
1075000,3 bed flat for sale ,"Southwood Park, Southwood Lawn Road, London N6",51.574671,-0.147408,8/25/2021,3,2,0,0,1,0,0,3,2,1,flat,3723
575000,1 bed flat for sale ,"Archway Road, London N6",51.576034,-0.143233,8/25/2021,0,0,0,1,0,2,1,1,1,2,flat,3724
430000,1 bed flat for sale ,"Bombay Wharf, St. Marychurch Street, Rotherhithe Village SE16",51.500847,-0.054741,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3725
375000,3 bed end terrace house for sale ,"Pontefract Road, Downham, Bromley BR1",51.422984,0.010705,8/25/2021,3,0,0,1,1,0,0,3,1,1,end terrace house,3726
750000,1 bed flat for sale ,"Bridge Place, London SW1V",51.494206,-0.14244,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3727
950000,5 bed end terrace house for sale ,"Blackhorse Road, Walthamstow E17",51.582807,-0.035079,8/25/2021,5,2,"2,131",0,0,3,0,5,2,3,end terrace house,3728
770000,4 bed detached house for sale ,"Hollingsworth Road, Croydon CR0",51.356392,-0.063869,8/25/2021,4,2,0,0,0,4,0,4,2,4,detached house,3729
310000,3 bed flat for sale ,"Mountfield Road, East Ham, London The Metropolis[8] E6",51.528812,0.060071,8/25/2021,3,0,0,1,1,0,0,3,1,1,flat,3730
445000,1 bed flat for sale ,"Torchbearer Court, 16 Wyke Road, London E3",51.540495,-0.022668,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3731
1600000,2 bed flat for sale ,"Charterhouse Square, London EC1M",51.520398,-0.098478,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3732
108750,2 bed flat for sale ,"Haygarth House, Southall UB2",51.508507,-0.348835,8/25/2021,2,0,678,1,0,0,0,2,1,0,flat,3733
375000,1 bed flat for sale ,"Woodhouse Road, North Finchley, London N12",51.61215,-0.174474,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3734
82500,1 bed flat for sale ,"Union Square, Perivale, London UB6",51.539796,-0.306937,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3735
1450000,6 bed terraced house for sale ,"Cardozo Road, London N7",51.551399,-0.120559,8/25/2021,6,3,"2,368",0,1,0,0,6,3,1,terraced house,3736
325000,1 bed flat for sale ,"Ellesmere Road, Chiswick, London W4",51.487343,-0.26312,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3737
475000,3 bed terraced house for sale ,"Barmouth Road, Croydon CR0",51.3722,-0.050321,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3738
475000,Studio for sale ,"Union Lofts, Grand Union Canal, Maida Vale W9",51.522687,-0.193781,8/25/2021,0,0,368,1,1,0,0,0,1,1,Studio,3739
168750,2 bed flat for sale ,"Arum House, 46 Rodney Road, Southwark, London SE17",51.492196,-0.093316,8/25/2021,2,0,0,1,0,0,0,2,1,0,flat,3740
5e+05,2 bed end terrace house for sale ,"Oak Hill, Woodford Green IG8",51.60408,0.003935,8/25/2021,2,2,0,0,1,0,0,2,2,1,end terrace house,3741
5e+05,4 bed semi-detached house for sale ,"New Road, Chingford, London E4",51.617255,-0.011623,8/25/2021,4,0,0,1,0,2,0,4,1,2,semi-detached house,3742
795000,3 bed flat for sale ,"Portnall Road, Maida Vale, London W9",51.530122,-0.203482,8/25/2021,3,2,0,0,1,0,0,3,2,1,flat,3743
725000,2 bed flat for sale ,"Times Square, London E1",51.512618,-0.068207,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3744
3e+05,1 bed flat for sale ,"Keswick Road, London SW15",51.456932,-0.211258,8/25/2021,0,0,333,1,1,0,1,1,1,1,flat,3745
1800000,4 bed terraced house for sale ,"Forest Road, London E8",51.5433,-0.066089,8/25/2021,4,0,"1,905",1,0,2,0,4,1,2,terraced house,3746
230000,1 bed flat for sale ,"Angelica Drive, London E6",51.516163,0.063782,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3747
1170000,2 bed flat for sale ,"Mahogany House, Imperial Wharf, London SW6",51.47182,-0.182947,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3748
1200000,Land for sale ,"Woodward Avenue, London NW4",51.58282,-0.236483,8/25/2021,4,0,0,1,0,2,0,4,1,2,Land,3749
750000,4 bed semi-detached house for sale ,"The Glade, Shirley, Surrey CR0",51.385851,-0.044794,8/25/2021,4,4,"2,216",0,0,2,0,4,4,2,semi-detached house,3750
1495000,2 bed flat for sale ,"Marsham Street, Westminster, London SW1P",51.494384,-0.128719,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3751
885000,4 bed end terrace house for sale ,"Burmester Road, London SW17",51.434269,-0.18379,8/25/2021,4,3,0,0,1,0,0,4,3,1,end terrace house,3752
1695000,4 bed flat for sale ,"Queens Court, Queensway, London W2",51.511456,-0.18734,8/25/2021,4,2,0,0,1,0,0,4,2,1,flat,3753
849950,1 bed flat for sale ,"Edis Street, Primrose Hill, London NW1",51.5396,-0.152272,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3754
540000,3 bed terraced house for sale ,"Layfield Crescent, London NW4",51.575729,-0.229981,8/25/2021,3,0,945,1,0,2,0,3,1,2,terraced house,3755
749950,2 bed flat for sale ,"St. Andrews Square, Surbiton KT6",51.393711,-0.310623,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3756
785000,3 bed terraced house for sale ,"Michael Road, London E11",51.565399,0.011321,8/25/2021,3,0,0,1,1,0,0,3,1,1,terraced house,3757
425000,3 bed terraced house for sale ,"Lavender Road, West Croydon CR0",51.389092,-0.124379,8/25/2021,3,0,0,1,0,2,0,3,1,2,terraced house,3758
2950000,3 bed flat for sale ,"Victoria, Westminster, London SW1E",51.497515,-0.137883,8/25/2021,3,3,0,0,1,0,0,3,3,1,flat,3759
799950,3 bed terraced house for sale ,"Kensington Gardens, Kingston Upon Thames KT1",51.405288,-0.306949,8/25/2021,3,0,0,1,1,0,0,3,1,1,terraced house,3760
8e+05,3 bed flat for sale ,"Gondar Gardens, London NW6",51.551814,-0.201647,8/25/2021,3,0,0,1,1,0,0,3,1,1,flat,3761
350000,1 bed flat for sale ,"Royal Quarter, Seven Kings Way, Kingston Upon Thames KT2",51.413876,-0.304156,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3762
445000,2 bed terraced house for sale ,"Church Road, Southall UB2",51.5004,-0.377685,8/25/2021,2,2,0,0,0,2,0,2,2,2,terraced house,3763
275000,2 bed flat for sale ,"Black Rod Close, Hayes UB3",51.500367,-0.419827,8/25/2021,2,0,0,1,0,0,0,2,1,0,flat,3764
550000,3 bed flat for sale ,"Bulwer Road, Leytonstone E11",51.569444,0.000437,8/25/2021,3,0,0,1,1,0,0,3,1,1,flat,3765
550000,3 bed flat for sale ,"Wallwood Road, Leytonstone E11",51.569444,0.000437,8/25/2021,3,0,0,1,1,0,0,3,1,1,flat,3766
425000,2 bed flat for sale ,"South Hill Avenue, Harrow-On-The-Hill, Harrow HA1",51.563791,-0.339259,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3767
0,3 bed flat for sale ,"Cooks Road, Stratford, London E15",51.5390582,-0.00580262,8/25/2021,3,2,"1,230",0,0,0,0,3,2,0,flat,3768
245000,1 bed flat for sale ,"Makepeace Road, Northolt UB5",51.539383,-0.382239,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3769
385000,2 bed flat for sale ,"High Road, Woodford Green IG8",51.614601,0.025053,8/25/2021,2,2,0,0,1,0,0,2,2,1,flat,3770
1750000,5 bed terraced house for sale ,"Collingwood Avenue, London N10",51.588705,-0.151846,8/25/2021,5,0,0,1,0,2,0,5,1,2,terraced house,3771
375000,1 bed flat for sale ,"Mellor House, New Festival Quarter, Poplar E14",51.513522,-0.020419,8/25/2021,0,0,0,1,1,0,1,1,1,1,flat,3772
325000,2 bed flat for sale ,"Montana Gardens, Sutton SM1",51.362737,-0.185659,8/25/2021,2,0,0,1,1,0,0,2,1,1,flat,3773
850000,4 bed detached house for sale ,"Buxton Close, Epsom KT19",51.342949,-0.28323,8/25/2021,4,3,0,0,0,2,0,4,3,2,detached house,3774
0,2 bed flat for sale ,"Cooks Road, Stratford, London E15",51.5390582,-0.00580262,8/25/2021,2,2,867,0,0,0,0,2,2,0,flat,3775
